id,location,public,available,hours,addresses,lat,lon
12450.0,Accueil,Oui-Ja,Non-Nee,,"route de Marche 6 ,6940 ,Barvaux , Belgium",53.7473699,20.4835936
12451.0,Accueil,Oui-Ja,Non-Nee,,"rue Nofiot  1 ,6941 ,Bomal , Belgium",53.7476025,20.4863303
12452.0,Nomade,,,,"Woluwelaan 9 ,1800 ,Vilvoorde , Belgium",53.7458777,20.4805498
12453.0,"Muur aan de linkerkant van de hoofdingang van het gemeentehuis, vlakbij de stoep",Oui-Ja,Oui-Ja,,"Brusselstraat  15 ,1760 ,Roosdaal , Belgium",39.5851962,27.4975498
12454.0,"De AED bevindt zich aan de achterkant van de zaal ""Sportvlot"" nabij de ingang van het achtergelegen kunstgrasveld (helemaal achteraan de weg die vanaf de Brusselstraat rechts van het schoolgebouw loopt)",Oui-Ja,Oui-Ja,,"Brusselstraat 29 ,1760 ,Roosdaal , Belgium",53.7540751,20.4791869
12455.0,Op voorgevel van het voormalige gemeentehuis (voor de gemeentelijke basisschool Triangel) in de nabijheid van de stoep,Oui-Ja,Oui-Ja,,"Strijtemplein 30 ,1760 ,Roosdaal , Belgium",42.835138,-1.635776
12456.0,"Op voorgevel van het oude gemeentehuis (voor de gemeenteschool Triangel) , vlakbij de stoep",Oui-Ja,Oui-Ja,,"Koning Albertstraat 189 ,1760 ,Roosdaal , Belgium",53.7536292,20.474081734782608
12457.0,"Voorgevel OCMW-gebouw, vlakbij de stoep",Oui-Ja,Oui-Ja,,"Kerkstraat 4 ,1761 ,Roosdaal , Belgium",42.8351199,-1.6354595
12458.0,"Dit toestel behoort tot de gemeentelijke uitleendienst, wordt uitgeleend voor kortdurend gebruik tijdens evenementen in de gemeente. Indien niet uitgeleend, bevindt het zich in het magazijn van de u!itleendienst op het gemeentehuis. ",Non-Nee,Non-Nee,Enkel tijdens evenementen waarvoor de organisator het ontleent bij de gemeentelijke uitleendienst,"Niet van toepassing ,1760 ,Roosdaal , Belgium",49.8992086,-97.1473839
12459.0,"Gebouw 0 op RO (oude fabriek, Rechteroever), 2de verdiep - begin van voetgangerstunnel",Oui-Ja,Oui-Ja,,"Kapellestraat 70 ,9800 ,Deinze , Belgium",49.8985926,-97.1454301
12460.0,verdieping 0 ,Non-Nee,Non-Nee,ma tot vrij : LRC open vanaf 8u30 tot 16u30 / Woensdag gesloten,"Xavier De Cocklaan   ,9830 ,Sint-Martens-Latem , Belgium",52.4977539,13.34348307014729
12461.0,Nomade,Non-Nee,Non-Nee,,"avenue de la Libération  2 ,5660 ,Couvin , Belgium",42.8352932,-1.6354256
12462.0,Voorgevel,Oui-Ja,Oui-Ja,,"Fonteinestraat  22 ,8740 ,Pittem , Belgium",52.491772749999996,13.34055965325214
12463.0,Bibliotheek,Oui-Ja,Oui-Ja,,"Broeders Maristenstraat  2 ,8740 ,Pittem , Belgium",39.8261294,-6.776667
12464.0,Dienstencentrum,Oui-Ja,Oui-Ja,,"Voldersstraat  1 ,8740 ,Pittem , Belgium",52.49358635,13.353054462432283
12465.0,De Magneet,Oui-Ja,Oui-Ja,,"Egemstraat 49 ,8740 ,Pittem , Belgium",49.8623221,-97.156532
12466.0,Ontmoetingsruimte,Oui-Ja,Oui-Ja,,"Eikeldreef 21 ,8740 ,Pittem , Belgium",52.496302400000005,13.364537571022046
12467.0,Gelijkvloers portierswoning (ingang),Oui-Ja,Non-Nee,6u30 tot 17u,"Eugène Ghijsstraat  50 ,1600 ,Sint-Pieters Leeuw , Belgium",42.8354996,-1.635624
12468.0,INKOM HOTEL,Non-Nee,Oui-Ja,,"J.CAASELAAN  3 ,8430 ,MIDDELKERKE , Belgium",52.50524485,13.362983411480943
12469.0,Inkom productiehal,Oui-Ja,Oui-Ja,,"Industrieweg-Noord 1155 ,3660 ,Oudsbergen , Belgium",42.67260315,-109.14880069389713
12470.0,accueil ,Oui-Ja,Non-Nee,,"Grasmarkt  25 ,1000 ,Brussel  , Belgium",52.5069933,13.342647033466548
12471.0,Traphal 1ste verdieping,,,,"Ter Waarde 60 ,8900 ,Ieper , Belgium",49.900135,-97.138408
12472.0,Rechtover de ingang van de cinema,,,,"Paul Spaakstraat 15 ,1000 ,Brussel , Belgium",52.5021475,13.338011047605942
12473.0,Gang tussen de keuken en Motley,,,,"Paul Spaakstraat 15 ,1000 ,Brussel , Belgium",43.7000723,-79.4042055
12474.0,Accueil - Maison de Repos Franchimontois,Oui-Ja,Non-Nee,,"rue Hovémont 110 ,4910 ,Theux , Belgium",42.8308717,-1.6470886
12475.0,Rez,Oui-Ja,Oui-Ja,,"Avenue Bel Air 91 ,1180 ,Uccle , Belgium",45.5229023,-122.6812945
12476.0,gang centrale diensten,Non-Nee,Non-Nee,werkdagen van 08u00 - 17u30,"Ginderoverstraat  143 ,3590 ,Diepenbeek , Belgium",49.9113439,-97.1941383
12477.0,Hal 1 oude inkom,Non-Nee,Non-Nee,werkdagen van 08u00 tot 17u30 ,"Kiewitstraat  221 ,3500 ,Hasselt , Belgium",40.6672314,-109.50042
12478.0,hal 5: gang nieuwe burelen,Non-Nee,Non-Nee,werkdagen van 08u00 tot 17u30 ,"Kiewitstraat  221 ,3500 ,Hasselt , Belgium",49.911427,-97.1965867
12479.0,Hal 7 Inkom hal,Non-Nee,Non-Nee,werkdagen 08u00 tot 17u30,"Kiewitstraat  221 ,3500 ,Hasselt , Belgium",36.101926,128.3826807
12480.0,nieuwbouw,Non-Nee,Non-Nee,weekdagen 08u00 tot 17u00,"Industrieweg Noord 1162 ,3660 ,Oudsbergen , Belgium",49.9113359,-97.1988188
12481.0,nieuwbouw,Non-Nee,Non-Nee,weekdagen 08u00 tot 17u00,"Industrieweg Noord  1162 ,3660 ,Oudsbergen , Belgium",49.8708018,-97.1637245
12482.0,Hal 2,Non-Nee,Non-Nee,Weekdagen 08u00 tot 17u00 ,"Ravenshout  6023 ,3980 ,Tessenderlo , Belgium",59.3429497,18.045674
12483.0,nieuwe hal,Non-Nee,Non-Nee,weekdagen 08u00 tot 17u00 ,"Jagersborg 1313 ,3680 ,Maaseik , Belgium",13.813787164705882,100.5278935117647
12484.0,enclave JBC,Non-Nee,Non-Nee,weekdagen van 08u00 tot 17u00 ,"Grote Baan  216 ,3530 ,Houthalen , Belgium",9.9465312,-84.0535081
12485.0,Buitendeur hoofd inkom sporthal,Oui-Ja,Oui-Ja,,"Antwerpsesteenweg 45 ,2520 ,Ranst (Broechem) , Belgium",9.9419793,-84.0718978
12486.0,Buitendeur hoofd inkom voetbalkantine,Oui-Ja,Oui-Ja,,"Ranstsesteenweg 131 ,2520 ,Ranst , Belgium",9.947122357142856,-84.06569161428573
12507.0,Dans la pharmacie ouverte au public,Oui-Ja,horaire d ouverture de la pharmacie,lundi au vendredi : 8h30-19h00. Samedi : 8h30-12h30.,"rue du centre  8 ,5170 ,Lesve , Belgium",9.953178716666667,-84.02056006666666
12508.0,reception ,Non-Nee,Non-Nee,,"Rue des Joncquois 118 ,7000 ,Mons  , Belgium",9.96602335,-84.017697575
12509.0,"Aan de voorgevel, naast de brievenbus",Oui-Ja,Oui-Ja,7 dagen op 7,"De Keyserhoeve  66 ,2040 ,Zandvliet , Belgium",9.9615653,-83.9454168
12510.0,"Aan de inrit van het bedrijvenpark, uiterst rechts aan het 2e lokaal (technisch lokaal)",Oui-Ja,Oui-Ja,24/24,"Venecolaan  50 ,9880 ,Aalter , Belgium",9.9553697,-84.031829
12511.0,onthaal,Oui-Ja,Non-Nee,,"Jubileumlaan 109 ,9000 ,Gent , Belgium",37.8898543,126.76880485
12512.0,Buitengevel,Oui-Ja,Oui-Ja,,"Dorp  7 ,3221 ,Nieuwrode , Belgium",37.8879061,126.8053705
12513.0,Accueil,Oui-Ja,Non-Nee,,"chaussée de Waterloo  1504 ,1180 ,Bruxelles , Belgium",19.31204,-99.23111083809216
12514.0,Accueil,Oui-Ja,Non-Nee,,"Chaussée de Waterloo 1508 ,1180 ,Bruxelles , Belgium",40.0179876,-6.3984562
12515.0,Centraal langs de toog,Oui-Ja,Oui-Ja,,"Orsmaelstraat  30 ,3450 ,Geetbets , Belgium",40.20141065,-6.4075548
12516.0,ATELIER,Oui-Ja,Non-Nee,6H-15H30,"RUE DES GRANDS MALADES 13 ,5000 ,BEEZ , Belgium",40.1494397,-6.4162222
