id,type,address,number,postal_code,municipality,province,location,public,available,hours,lat,lon,full_address
13.0,,Boulevard Fr. Roosevelt,24.0,7060.0,SOIGNIES,Hainaut,,Y,,,50.576677,4.069825,"Boulevard Fr. Roosevelt 24 ,7060 ,SOIGNIES"
70.0,,Chaussée De Wégimont,76.0,4630.0,Ayeneux,Liège,,,,,50.6124391,5.737994592222156,"Chaussée De Wégimont 76 ,4630 ,Ayeneux"
74.0,,Rue des Prémontrès,12.0,4020.0,Liège,Liège,,,,,50.6380469,5.5740461,"Rue des Prémontrès 12 ,4020 ,Liège"
75.0,,Route de Bastogne,1.0,4920.0,Harzé,Liège,,,,,50.3806158,5.680907587084247,"Route de Bastogne 1 ,4920 ,Harzé"
76.0,,Rue du Parc,1.0,4540.0,Jehay,Liège,,,,,50.57723315,5.3230382796615805,"Rue du Parc 1 ,4540 ,Jehay"
77.0,,Boulevard De la Constitution,19.0,4020.0,Liège,Liège,,,,,50.64334765,5.583379851103196,"Boulevard De la Constitution 19 ,4020 ,Liège"
79.0,,Rue Darchis,33.0,4020.0,Liège,Liège,,,,,50.63699855,5.565328490517242,"Rue Darchis 33 ,4020 ,Liège"
86.0,,Schumanplein,11.0,1040.0,Brussel,Bruxelles-Brussel,,,,,50.8428283,4.3844261,"Schumanplein 11 ,1040 ,Brussel"
95.0,,Peperstraat,2.0,3300.0,TIENEN,Vlaams-Brabant,,Y,,,50.998105800000005,4.8781133289798575,"Peperstraat 2 ,3300 ,TIENEN"
96.0,,Graafschap - Jettelaan,2.0,1090.0,Brussel,Bruxelles-Brussel,,,,,50.8829654,4.3351959,"Graafschap - Jettelaan 2 ,1090 ,Brussel"
98.0,,Wemmelsesteenweg,100.0,1090.0,Brussel,Bruxelles-Brussel,,,,,50.8757243,4.3243378,"Wemmelsesteenweg 100 ,1090 ,Brussel"
100.0,,Rue Pietro Ferrero,5.0,6700.0,ARLON,Luxembourg,,N,,,49.6767669,5.816835779216131,"Rue Pietro Ferrero 5 ,6700 ,ARLON"
101.0,,Tweestationsstraat,80.0,1070.0,Brussel,Bruxelles-Brussel,,,,,50.831942299999994,4.328980253636651,"Tweestationsstraat 80 ,1070 ,Brussel"
102.0,,Nieuwe Weg ,1.0,2070.0,ZWIJNDRECHT,Antwerpen,,Y,,,51.23422755,4.3193090357167705,"Nieuwe Weg  1 ,2070 ,ZWIJNDRECHT"
111.0,,Hermeslaan,2.0,1831.0,MachelenBt),Vlaams-Brabant,,,,,50.88091925,4.442448069989586,"Hermeslaan 2 ,1831 ,MachelenBt)"
115.0,,Gemeenteplein,1.0,3798.0,Voeren  s Gravenvoeren,Limburg,,Y,,,50.759496850000005,5.759718511368475,"Gemeenteplein 1 ,3798 ,Voeren  s Gravenvoeren"
116.0,,Remersdaal-Dorp,1.0,3791.0,Remersdaal,Limburg,,,,,50.731173,5.880948698706895,"Remersdaal-Dorp 1 ,3791 ,Remersdaal"
117.0,,Sint-Pieterstraat ,20.0,3792.0,Sint-Pieters-Voeren,Limburg,,Y,,,50.73746745,5.823412607364022,"Sint-Pieterstraat  20 ,3792 ,Sint-Pieters-Voeren"
118.0,,Kerkplein,1.0,3790.0,Moelingen,Limburg,,Y,,,50.93198845,5.571475840364583,"Kerkplein 1 ,3790 ,Moelingen"
120.0,,Kerkstraat,1.0,3790.0,VOEREN,Limburg,,Y,,,50.74940645,5.812551332425043,"Kerkstraat 1 ,3790 ,VOEREN"
167.0,,Vanhalstraat,1.0,1500.0,Halle,Vlaams-Brabant,,y,,,51.241981,4.646635,"Vanhalstraat 1 ,1500 ,Halle"
170.0,,Brikkenovenstraat,48.0,3600.0,Genk,Limburg,,N,,,50.97965045,5.472422009968787,"Brikkenovenstraat 48 ,3600 ,Genk"
219.0,,Rue des Croisiers,15.0,4000.0,Liège,Liège,,,,,50.63892735,5.574213550178143,"Rue des Croisiers 15 ,4000 ,Liège"
221.0,,Rue de Wallonie,30.0,4460.0,Bierset,Liège,,,,,50.657829,5.493476181290193,"Rue de Wallonie 30 ,4460 ,Bierset"
222.0,,Rue Paul d Andrimont,24.0,4630.0,Micheroux,Liège,,,,,50.62311975,5.7113776166050085,"Rue Paul d Andrimont 24 ,4630 ,Micheroux"
223.0,,Bd. Léon Philippet,83.0,4000.0,Liège,Liège,,,,,50.65176945,5.557592916525259,"Bd. Léon Philippet 83 ,4000 ,Liège"
224.0,,Rue du Commerce,14.0,4100.0,Seraing,Liège,,,,,50.6129088,5.507468721605432,"Rue du Commerce 14 ,4100 ,Seraing"
225.0,,Rue Peetermans,80.0,4100.0,Seraing,Liège,,,,,50.610863699999996,5.50976586916461,"Rue Peetermans 80 ,4100 ,Seraing"
226.0,,Rue J. Stassart,15.0,4367.0,Crisnée,Liège,,,,,50.70266,5.38553,"Rue J. Stassart 15 ,4367 ,Crisnée"
227.0,,Route de Dinant,119.0,4020.0,Liège,Liège,,,,,50.3312568,5.2742906,"Route de Dinant 119 ,4020 ,Liège"
228.0,,Rue de Huy,123.0,4300.0,Waremme,Liège,,,,,50.6870991,5.250619057379783,"Rue de Huy 123 ,4300 ,Waremme"
229.0,,Rue de Sélys,35.0,4300.0,Waremme,Liège,,,,,50.630147449999996,5.563510814310518,"Rue de Sélys 35 ,4300 ,Waremme"
230.0,,Rue St. Pierre,48.0,4500.0,Huy,Liège,,,,,50.523112499999996,5.236833411646686,"Rue St. Pierre 48 ,4500 ,Huy"
231.0,,Avenue Delchambre,6.0,4500.0,Huy,Liège,,,,,50.52185595,5.2416891718267635,"Avenue Delchambre 6 ,4500 ,Huy"
232.0,,Rue Lambert Marlet,23.0,4020.0,Liège,Liège,,,,,50.68651545,5.721879357577733,"Rue Lambert Marlet 23 ,4020 ,Liège"
233.0,,Rue Aux Laines,69.0,4800.0,Verviers,Liège,,,,,50.5891765,5.8544916,"Rue Aux Laines 69 ,4800 ,Verviers"
234.0,,Rue av. Peltzer,40.0,4020.0,Liège,Liège,,,,,50.635755,5.554438,"Rue av. Peltzer 40 ,4020 ,Liège"
235.0,,Route du Canada,157.0,4910.0,La Reid,Liège,,,,,,,"Route du Canada 157 ,4910 ,La Reid"
238.0,,Route de Botrange,131.0,4950.0,Robertville,Liège,,,,,50.4829536,6.1104778,"Route de Botrange 131 ,4950 ,Robertville"
239.0,,Grand Route,317.0,4400.0,,Liège,,,,,50.59793125,5.4652421342435105,"Grand Route 317 ,4400"
240.0,,Avenue Montesquieu,6.0,4101.0,Jemeppe-sur-Meuse,Liège,,,,,50.6193776,5.5155921,"Avenue Montesquieu 6 ,4101 ,Jemeppe-sur-Meuse"
259.0,,Rue de la Bouviere,1.0,4190.0,Vieuxville,Liège,,,,,50.28419435,5.919578419703392,"Rue de la Bouviere 1 ,4190 ,Vieuxville"
277.0,Appareil Mobile- Mobiel apparaat,Adriaan Brouwerstraat,24.0,2000.0,Antwerpen,Antwerpen,,,,,51.22736125,4.404384087968529,"Adriaan Brouwerstraat 24 ,2000 ,Antwerpen"
282.0,,Kempenarestraat,53.0,2860.0,Sint-Katelijne-Waver,Antwerpen,,Y,,,51.0648368,4.5191621,"Kempenarestraat 53 ,2860 ,Sint-Katelijne-Waver"
310.0,,Koninginnelaan,1.0,8400.0,Oostende,West-Vlaanderen,,,,,51.1875814,2.8184146,"Koninginnelaan 1 ,8400 ,Oostende"
311.0,,Northlaan,13.0,8400.0,Oostende,West-Vlaanderen,,,,,51.21729285,2.8880359339808908,"Northlaan 13 ,8400 ,Oostende"
312.0,,Kursaal - Oosthelling,12.0,8400.0,Oostende,West-Vlaanderen,,,,,51.2319344,2.9129821,"Kursaal - Oosthelling 12 ,8400 ,Oostende"
313.0,,Leopold Van Tyghemlaan,62.0,8400.0,Oostende,West-Vlaanderen,,,,,51.2168001,2.88742952451928,"Leopold Van Tyghemlaan 62 ,8400 ,Oostende"
315.0,,Wetstraat,23.0,1040.0,Brussel,Bruxelles-Brussel,,,,,50.8451496,4.3698932,"Wetstraat 23 ,1040 ,Brussel"
316.0,,Grotesteenweg - Noord,9.0,9052.0,Gent,Oost-Vlaanderen,,,,,51.0123201,3.7047827,"Grotesteenweg - Noord 9 ,9052 ,Gent"
317.0,,Kunstlaan,16.0,3500.0,Hasselt,Limburg,,,,,50.92718885,5.347100711770562,"Kunstlaan 16 ,3500 ,Hasselt"
318.0,,Interleuvenlaan ,58.0,3001.0,Leuven,Vlaams-Brabant,,,,,50.8477339,4.7366536,"Interleuvenlaan  58 ,3001 ,Leuven"
319.0,,Sint-Katelijnestraat ,154.0,2800.0,Mechelen,Antwerpen,,,,,51.0340562,4.4755927,"Sint-Katelijnestraat  154 ,2800 ,Mechelen"
320.0,,Hof ter Weze,1.0,8800.0,Roeselare,West-Vlaanderen,,,,,50.9237263,3.118304287932773,"Hof ter Weze 1 ,8800 ,Roeselare"
321.0,,Patersstraat,100.0,2300.0,Turnhout,Antwerpen,,,,,51.3269454,4.950121494714731,"Patersstraat 100 ,2300 ,Turnhout"
323.0,,Interleuven,58.0,3001.0,Leuven,Vlaams-Brabant,,,,,50.8477339,4.7366536,"Interleuven 58 ,3001 ,Leuven"
328.0,, Ingelmunstersteenweg,11.0,8760.0,Meulebeke,West-Vlaanderen,,,,,50.94448565,3.278759827025687," Ingelmunstersteenweg 11 ,8760 ,Meulebeke"
335.0,,Chaussée de Haecht,1405.0,1130.0,Bruxelles,Bruxelles-Brussel,,,,,50.8841141,4.4198414,"Chaussée de Haecht 1405 ,1130 ,Bruxelles"
341.0,,Avenue du Bois St. Jean,21.0,4000.0,Liège,Liège,,,,,50.5794409,5.5561416,"Avenue du Bois St. Jean 21 ,4000 ,Liège"
344.0,,Keienpoelweg,6.0,3300.0,Tienen,Vlaams-Brabant,,Y,,,50.7959076,4.9940217,"Keienpoelweg 6 ,3300 ,Tienen"
346.0,,Avenue de Gaulle,2.0,7500.0,Tournai,Hainaut,,Y,,,50.6064195,3.3802308,"Avenue de Gaulle 2 ,7500 ,Tournai"
349.0,,Haven 1968 Sint Annalaan ,1.0,9130.0,Kallo,Oost-Vlaanderen,,Y,,,,,"Haven 1968 Sint Annalaan  1 ,9130 ,Kallo"
354.0,,Boulevard Leopold II,44.0,1080.0,Bruxelles,Bruxelles-Brussel,,,,,50.8593268,4.3431479,"Boulevard Leopold II 44 ,1080 ,Bruxelles"
355.0,,Adolphe Lavallée,1.0,1080.0,Bruxelles,Bruxelles-Brussel,,,,,50.85829095,4.3438999186073755,"Adolphe Lavallée 1 ,1080 ,Bruxelles"
357.0,,Chaussée St - Joseph,4.0,1440.0,Braine-le-Château,Brabant Wallon,,,,,50.670147,4.279012,"Chaussée St - Joseph 4 ,1440 ,Braine-le-Château"
358.0,,Rue des boignées,13.0,1440.0,Wauthier-Braine,Brabant Wallon,,,,,50.6783508,4.3004488,"Rue des boignées 13 ,1440 ,Wauthier-Braine"
359.0,,Rue de l institut,8.0,6040.0,Jumet,Hainaut,,,,,50.71684595,4.530359804402699,"Rue de l institut 8 ,6040 ,Jumet"
360.0,,Rue de Bricgniot,196.0,5002.0,Saint-Servais,Namur,,,,,50.485009250000004,4.826388684523813,"Rue de Bricgniot 196 ,5002 ,Saint-Servais"
361.0,,Rue sur les bois,113.0,4870.0,Fraipont,Liège,,,,,50.56519,5.72225,"Rue sur les bois 113 ,4870 ,Fraipont"
362.0,,Rue de l Hydrion 108l,108.0,6700.0,Arlon,Luxembourg,,,,,49.680857,5.816203,"Rue de l Hydrion 108l 108 ,6700 ,Arlon"
364.0,,Place des Sports,3.0,1348.0,Louvain-la-Neuve,Brabant Wallon,,,,,50.67011705,4.601755317229154,"Place des Sports 3 ,1348 ,Louvain-la-Neuve"
365.0,,Rue de la Marlette,3.0,7180.0,Seneffe,Hainaut,,,,,50.514078,4.2612304,"Rue de la Marlette 3 ,7180 ,Seneffe"
366.0,,Avenue de la Sapinette,3.0,7000.0,Mons,Hainaut,,,,,50.46754115,3.940101051052837,"Avenue de la Sapinette 3 ,7000 ,Mons"
367.0,,Avenue du Lac ,56.0,7640.0,Antoing,Hainaut,,,,,50.5453449,3.4467253,"Avenue du Lac  56 ,7640 ,Antoing"
368.0,,Avenue Amédée Hesse,41.0,4900.0,Spa,Liège,,,,,50.497115550000004,5.885357343553166,"Avenue Amédée Hesse 41 ,4900 ,Spa"
370.0,,Allée des Sports,63.0,4000.0,Liège,Liège,,,,,50.57741274999999,5.56909592289221,"Allée des Sports 63 ,4000 ,Liège"
371.0,,Allée du Stade,3.0,5100.0,Jambes,Namur,,,,,50.093206699999996,4.890104937859581,"Allée du Stade 3 ,5100 ,Jambes"
372.0,,Rue Chéravoie,2.0,6840.0,Neufchâteau,Luxembourg,,,,,50.58713555,5.401514806286713,"Rue Chéravoie 2 ,6840 ,Neufchâteau"
373.0,,Site de l Eau d Heure,4.0,6440.0,Froidchapelle,Hainaut,,,,,,,"Site de l Eau d Heure 4 ,6440 ,Froidchapelle"
374.0,,Allée des Sports,12.0,6280.0,Loverval,Hainaut,,,,,50.3709779,4.4722366,"Allée des Sports 12 ,6280 ,Loverval"
375.0,,Rue du Liry,21.0,6810.0,Chiny,Luxembourg,,,,,49.73802485,5.346187391880086,"Rue du Liry 21 ,6810 ,Chiny"
376.0,,Chée de Wavre,2057.0,1160.0,Bruxelles,Bruxelles-Brussel,,,,,,,"Chée de Wavre 2057 ,1160 ,Bruxelles"
377.0,,Avenue Mounier,87.0,1200.0,Bruxelles,Bruxelles-Brussel,,,,,50.8510607,4.4586135306356836,"Avenue Mounier 87 ,1200 ,Bruxelles"
378.0,,Rue des Grives,53.0,1070.0,Bruxelles,Bruxelles-Brussel,,,,,50.8156416,4.2988092,"Rue des Grives 53 ,1070 ,Bruxelles"
379.0,,Omer Vanaudenhovelaan,48.0,3290.0,Diest,Vlaams-Brabant,,Y,,,50.9823769,5.0604046,"Omer Vanaudenhovelaan 48 ,3290 ,Diest"
381.0,,Pastorijstraat ,118.0,3300.0,Tienen,Vlaams-Brabant,,Y,,,50.803547949999995,4.953689121857783,"Pastorijstraat  118 ,3300 ,Tienen"
383.0,,Brand Whitlocklaan,165.0,1200.0,Brussel,Bruxelles-Brussel,,,,,50.844450800000004,4.404375173662215,"Brand Whitlocklaan 165 ,1200 ,Brussel"
384.0,,Gobelinstraat,3.0,9700.0,Oudenaarde,Oost-Vlaanderen,,,,,50.848014649999996,3.603508673334252,"Gobelinstraat 3 ,9700 ,Oudenaarde"
385.0,,Kolonel Begaultlaan ,15.0,3012.0,Wilsele,Vlaams-Brabant,,,,,50.8922965,4.7059281,"Kolonel Begaultlaan  15 ,3012 ,Wilsele"
389.0,,Kapelstraat,100.0,9100.0,Sint-Niklaas,Oost-Vlaanderen,,Y,,,51.15326385,4.153538218494281,"Kapelstraat 100 ,9100 ,Sint-Niklaas"
390.0,,Vierwegstraat,194.0,8800.0,Roeselare,West-Vlaanderen,,,,,50.9472358,3.1446364,"Vierwegstraat 194 ,8800 ,Roeselare"
396.0,,Paderstraat ,158.0,8620.0,Nieuwpoort,West-Vlaanderen,,,,,,,"Paderstraat  158 ,8620 ,Nieuwpoort"
398.0,,Haarlebeek,3.0,2275.0,Lille,Antwerpen,,,,,51.2812474,4.831571119776004,"Haarlebeek 3 ,2275 ,Lille"
399.0,,Pedro Colomalaan,25.0,2880.0,Bornem,Antwerpen,,,,,51.08715575,4.262119157411085,"Pedro Colomalaan 25 ,2880 ,Bornem"
404.0,,Wiemesmeerstraat ,105.0,3600.0,Genk,Limburg,,Y,,,50.9700865,5.555985759358585,"Wiemesmeerstraat  105 ,3600 ,Genk"
407.0,,Schurhovenveld ,4820.0,3800.0,Sint-Truiden,Limburg,,,,,,,"Schurhovenveld  4820 ,3800 ,Sint-Truiden"
409.0,,Vlasland,4.0,2260.0,Westerlo,Antwerpen,,Y,,,51.0956788,4.872052207977313,"Vlasland 4 ,2260 ,Westerlo"
411.0,,Vlieghavenlaan,50.0,3140.0,Keerbergen,Vlaams-Brabant,,,,,51.0030024,4.668763229170685,"Vlieghavenlaan 50 ,3140 ,Keerbergen"
414.0,,Slachthuislaan,74.0,2060.0,Antwerpen,Antwerpen,,,,,51.2287611,4.438235,"Slachthuislaan 74 ,2060 ,Antwerpen"
415.0,,Elzen,145.0,3920.0,Lommel,Limburg,,,,,51.2556561,5.3272623,"Elzen 145 ,3920 ,Lommel"
417.0,,Arianelaan,5.0,1200.0,Brussel,Bruxelles-Brussel,,,,,50.8571949,4.4301756,"Arianelaan 5 ,1200 ,Brussel"
418.0,,Stift,2.0,3960.0,Bree,Limburg,,,,,51.1430219,5.594926385310016,"Stift 2 ,3960 ,Bree"
420.0,,Weerstandlaan,24.0,2660.0,Hoboken,Antwerpen,,,,,51.18639185,4.371431663648963,"Weerstandlaan 24 ,2660 ,Hoboken"
427.0,,Tervuursevest,101.0,3001.0,Heverlee,Vlaams-Brabant,,,,,50.8684013,4.692397810187058,"Tervuursevest 101 ,3001 ,Heverlee"
428.0,,Speiestraat,32.0,8940.0,Wervik,West-Vlaanderen,,N,,,50.7785415,3.0470703938322394,"Speiestraat 32 ,8940 ,Wervik"
429.0,,Place des sports,1.0,1348.0,Louvain-la-Neuve,Brabant Wallon,,Y,,,50.67009,4.599908,"Place des sports 1 ,1348 ,Louvain-la-Neuve"
431.0,,Liersestwg.,4.0,2800.0,Mechelen,Antwerpen,,,,,51.0355255,4.48328116001429,"Liersestwg. 4 ,2800 ,Mechelen"
434.0,,Route St - Hubert,1.0,6800.0,Recogne,Luxembourg,,,,,50.10466055,5.475118526156477,"Route St - Hubert 1 ,6800 ,Recogne"
436.0,,Vaartstraat,60.0,8710.0,Wielsbeke,West-Vlaanderen,,,,,50.915398249999996,3.2605587670793654,"Vaartstraat 60 ,8710 ,Wielsbeke"
437.0,,Ooigemstraat,12.0,8710.0,Wielsbeke,West-Vlaanderen,,,,,50.910635850000006,3.3235249560146864,"Ooigemstraat 12 ,8710 ,Wielsbeke"
438.0,,Westerring,15.0,9700.0,Oudenaarde,Oost-Vlaanderen,,,,,50.858852999999996,3.5971910447214768,"Westerring 15 ,9700 ,Oudenaarde"
445.0,,Nazarethsesteenweg,77.0,9800.0,Astene,Oost-Vlaanderen,,N,,,50.97585665,3.5699439811101574,"Nazarethsesteenweg 77 ,9800 ,Astene"
451.0,,Riderveldlaan,5.0,2018.0,Antwerpen,Antwerpen,,Y,,,51.246664,4.402453,"Riderveldlaan 5 ,2018 ,Antwerpen"
452.0,,Nijverheidslaan,7.0,3200.0,Aarschot,Vlaams-Brabant,,,,,50.99230715,4.82628011219604,"Nijverheidslaan 7 ,3200 ,Aarschot"
453.0,,Nijverheidslaan,7.0,3200.0,Aarschot,Vlaams-Brabant,,,,,50.99230715,4.82628011219604,"Nijverheidslaan 7 ,3200 ,Aarschot"
455.0,,Schaliehoevestraat ,12.0,2220.0,Heist-Op-Den-Berg,Antwerpen,,,,,51.0564627,4.69937549876453,"Schaliehoevestraat  12 ,2220 ,Heist-Op-Den-Berg"
456.0,,Nijverheidslaan,7.0,3200.0,Aarschot,Vlaams-Brabant,,,,,50.99230715,4.82628011219604,"Nijverheidslaan 7 ,3200 ,Aarschot"
457.0,,Cipaalstraat ,8.0,2440.0,Geel,Antwerpen,,,,,51.163377,4.990481,"Cipaalstraat  8 ,2440 ,Geel"
458.0,,Erperheidestraat,2.0,3990.0,Peer,Limburg,,Y,,,51.1247068,5.5050389,"Erperheidestraat 2 ,3990 ,Peer"
459.0,,Koldamstraat,9.0,1560.0,Hoeilaart,Vlaams-Brabant,,,,,50.76849595,4.477349302984406,"Koldamstraat 9 ,1560 ,Hoeilaart"
460.0,,Nekkerspoelstraat,199.0,2800.0,Mechelen,Antwerpen,,,,,51.0321215,4.4977788499999996,"Nekkerspoelstraat 199 ,2800 ,Mechelen"
461.0,,Kruisstraat,54.0,3120.0,Tremelo,Vlaams-Brabant,,,,,50.99459325,4.7004327925,"Kruisstraat 54 ,3120 ,Tremelo"
466.0,,Avenue de Burlet,4.0,1400.0,Nivelles,Brabant Wallon,,,,,50.6021621,4.334147927342322,"Avenue de Burlet 4 ,1400 ,Nivelles"
468.0,,Zeypestraat,26.0,1910.0,Kampenhout,Vlaams-Brabant,,Y,,,50.805841799999996,4.23626046456244,"Zeypestraat 26 ,1910 ,Kampenhout"
470.0,,Kerkstraat,34.0,1910.0,Kampenhout,Vlaams-Brabant,,Y,,,50.9413012,4.548097933748046,"Kerkstraat 34 ,1910 ,Kampenhout"
471.0,,Steenweg op Zevendonk ,18.0,2300.0,Turnhout,Antwerpen,,Y,,,51.3084446,4.9479040730835955,"Steenweg op Zevendonk  18 ,2300 ,Turnhout"
472.0,,Uilenbaan,15.0,2160.0,Wommelgem,Antwerpen,,,,,51.21313845,4.502395060372304,"Uilenbaan 15 ,2160 ,Wommelgem"
473.0,,Reep,1.0,9000.0,Gent,Oost-Vlaanderen,,Y,,,51.0504454,3.730293511437247,"Reep 1 ,9000 ,Gent"
474.0,,Vlamingenstraat,83.0,3000.0,Leuven,Vlaams-Brabant,,Y,,,50.87427295,4.7017900856514245,"Vlamingenstraat 83 ,3000 ,Leuven"
475.0,,Steenweg op Tielen ,51.0,2300.0,Turnhout,Antwerpen,,Y,,,51.302445649999996,4.934570430596919,"Steenweg op Tielen  51 ,2300 ,Turnhout"
476.0,,Cathilleweg t,38.0,8490.0,Jabbeke,West-Vlaanderen,,,,,51.183302,3.091357,"Cathilleweg t 38 ,8490 ,Jabbeke"
477.0,,Sarkoheemstraa,2.0,8490.0,Jabbeke,West-Vlaanderen,,,,,,,"Sarkoheemstraa 2 ,8490 ,Jabbeke"
478.0,,Oude Dorpweg,58.0,8490.0,Jabbeke,West-Vlaanderen,,,,,51.183302,3.091357,"Oude Dorpweg 58 ,8490 ,Jabbeke"
488.0,,Motstraat,32.0,2800.0,Mechelen,Antwerpen,,,,,51.013316700000004,4.48957311552509,"Motstraat 32 ,2800 ,Mechelen"
489.0,,Zeutestraat ,5.0,2800.0,Mechelen,Antwerpen,,,,,51.0102464,4.492278993573114,"Zeutestraat  5 ,2800 ,Mechelen"
490.0,,Rue de Chassart,38.0,1495.0,Marbais,Brabant Wallon,,,,,50.5394957,4.532196,"Rue de Chassart 38 ,1495 ,Marbais"
491.0,,Squaire Marie-Curie,40.0,1070.0,Bruxelles,Bruxelles-Brussel,,,,,,,"Squaire Marie-Curie 40 ,1070 ,Bruxelles"
492.0,,Rue Osseghem,53.0,1080.0,Bruxelles,Bruxelles-Brussel,,,,,50.8551889,4.320073,"Rue Osseghem 53 ,1080 ,Bruxelles"
494.0,,Broekaai ,13.0,1731.0,Zellik,Vlaams-Brabant,,,,,,,"Broekaai  13 ,1731 ,Zellik"
495.0,,AVenue Herman Debroux,42.0,1160.0,Bruxelles,Bruxelles-Brussel,,,,,,,"AVenue Herman Debroux 42 ,1160 ,Bruxelles"
496.0,,Rue des Pieds d Alouettes,12.0,5100.0,Naninne,Namur,,,,,,,"Rue des Pieds d Alouettes 12 ,5100 ,Naninne"
498.0,,Laarstraat,16.0,2610.0,Wilrijk,Antwerpen,,,,,51.17400295,4.395629734141381,"Laarstraat 16 ,2610 ,Wilrijk"
500.0,,Route de Glons,1.0,4452.0,Paifve,Liège,,,,,50.73204825,5.525322494324067,"Route de Glons 1 ,4452 ,Paifve"
509.0,,Nieuwevaart,51.0,9000.0,Gent,Oost-Vlaanderen,,N,,,51.068768399999996,3.722430959575476,"Nieuwevaart 51 ,9000 ,Gent"
510.0,,Allée du Bol d Air,13.0,4317.0,Angleur,Liège,,,,,50.577362050000005,5.551088938545655,"Allée du Bol d Air 13 ,4317 ,Angleur"
517.0,,Nijverheidsstraat,7.0,2260.0,Westerlo,Antwerpen,,Y,,,51.13388395,4.931680015716093,"Nijverheidsstraat 7 ,2260 ,Westerlo"
518.0,,Boomsesteenweg,957.0,2610.0,Wilrijk,Antwerpen,,,,,51.15049085,4.3824066227110015,"Boomsesteenweg 957 ,2610 ,Wilrijk"
519.0,,Ingberthoeveweg ,7.0,2630.0,Aartselaar,Antwerpen,,,,,51.1492895,4.399614895611817,"Ingberthoeveweg  7 ,2630 ,Aartselaar"
520.0,,Boomsestwg.,957.0,2610.0,Wilrijk,Antwerpen,,,,,51.15049085,4.3824066227110015,"Boomsestwg. 957 ,2610 ,Wilrijk"
521.0,,Boomsestwg. ,957.0,2610.0,Wilrijk,Antwerpen,,,,,51.15049085,4.3824066227110015,"Boomsestwg.  957 ,2610 ,Wilrijk"
525.0,,Weg nr. Bre,2.0,3660.0,Opglabbeek,Limburg,,,,,,,"Weg nr. Bre 2 ,3660 ,Opglabbeek"
526.0,,Klaproosstraat ,12.0,2340.0,Beerse,Antwerpen,,,,,51.3260368,4.8659607344631794,"Klaproosstraat  12 ,2340 ,Beerse"
530.0,,Herbesthalerstrasse,325.0,4700.0,Eupen,Liège,,,,,50.6484679,6.004044765921787,"Herbesthalerstrasse 325 ,4700 ,Eupen"
531.0,,Boulevard. Du Souverain,25.0,1170.0,Bruxelles,Bruxelles-Brussel,,,,,50.8029237,4.4258936,"Boulevard. Du Souverain 25 ,1170 ,Bruxelles"
532.0,,Grotesteenweg,214.0,2600.0,Berchem,Antwerpen,,,,,51.1932989,4.422431873109934,"Grotesteenweg 214 ,2600 ,Berchem"
533.0,,Rue du Trône ,1.0,1000.0,Bruxelles,Bruxelles-Brussel,,,,,50.839455650000005,4.365872359677628,"Rue du Trône  1 ,1000 ,Bruxelles"
534.0,,Avenue Marcel Thiry,208.0,1200.0,Bruxelles,Bruxelles-Brussel,,,,,50.8577304,4.4328716,"Avenue Marcel Thiry 208 ,1200 ,Bruxelles"
535.0,,Site Philips - Ubicenter,208.0,3000.0,Leuven,Vlaams-Brabant,,,,,,,"Site Philips - Ubicenter 208 ,3000 ,Leuven"
536.0,,Grote Steenweg ,214.0,2600.0,Berchem,Antwerpen,,,,,51.1932989,4.422431873109934,"Grote Steenweg  214 ,2600 ,Berchem"
537.0,,Oktrooiplein ,1.0,9000.0,Gent,Oost-Vlaanderen,,,,,51.0577077,3.7394092,"Oktrooiplein  1 ,9000 ,Gent"
538.0,,Rue Joffre ,12.0,4000.0,Liège,Liège,,,,,50.6444916,5.5724981,"Rue Joffre  12 ,4000 ,Liège"
540.0,,Rue d Othée,214.0,4432.0,Alleur,Liège,,,,,50.6677539,5.5281745,"Rue d Othée 214 ,4432 ,Alleur"
542.0,,Chaussée de mariemon,100.0,7140.0,Morlanwelz,Hainaut,,,,,,,"Chaussée de mariemon 100 ,7140 ,Morlanwelz"
543.0,,Rue Ducale,1.0,1000.0,Bruxelles,Bruxelles-Brussel,,,,,50.8421512,4.3655577640453265,"Rue Ducale 1 ,1000 ,Bruxelles"
545.0,,Avenue de la Couronne,6.0,1050.0,Bruxelles,Bruxelles-Brussel,,,,,50.8327735,4.3757608720581604,"Avenue de la Couronne 6 ,1050 ,Bruxelles"
550.0,,Leuvensesteenweg ,5.0,3080.0,Tervuren,Vlaams-Brabant,,,,,50.927946000000006,4.436385455890578,"Leuvensesteenweg  5 ,3080 ,Tervuren"
564.0,,Boechhoutlaan,55.0,1853.0,Strombeek-Bever,Vlaams-Brabant,U gebouw achteraan onze site – koffie area – re tegen de muur,,,,50.91039,4.35582,"Boechhoutlaan 55 ,1853 ,Strombeek-Bever"
565.0,,Temselaan,100.0,1853.0,Strombeek-Bever,Vlaams-Brabant,,,,,50.905053949999996,4.343029346915894,"Temselaan 100 ,1853 ,Strombeek-Bever"
568.0,,Nijverheidsstraat,9.0,2260.0,OEVEL,Antwerpen,,Y,,,51.1343083,4.930470800796512,"Nijverheidsstraat 9 ,2260 ,OEVEL"
569.0,,Lieven Bauwensstraa,16.0,8200.0,Brugge,West-Vlaanderen,,,,,51.208664,3.217718,"Lieven Bauwensstraa 16 ,8200 ,Brugge"
